date,07227900 cs,precip,avg temp
2010-01-01,28008.270000000004,0.0637739430654746,34.01740197487393
2010-01-02,27928.03200000037,0.0,36.555840010563145
2010-01-03,27887.91299999964,0.0,24.795175464636323
2010-01-04,27847.794000000737,0.0,36.729727622686966
2010-01-05,27847.794000000737,0.0,35.43799651814761
2010-01-06,27767.55599999927,0.0,40.470564396545925
2010-01-07,27607.08,0.0,27.50747243062768
2010-01-08,27567.194000000905,0.0,14.994478799311407
2010-01-09,27447.536000000007,0.0,18.423066153471574
2010-01-10,27407.65000000091,0.0,24.20588610600235
2010-01-11,27367.764,0.0,37.5811239938637
2010-01-12,27367.764,0.0,41.32303914144528
2010-01-13,27287.992,0.0,41.2638349812727
2010-01-14,27208.22,0.0,47.505754860277385
2010-01-15,27128.516000000003,0.0,41.04776465007304
2010-01-16,27088.664000000907,0.0,41.70351018819218
2010-01-17,27008.96000000091,0.0,43.49003745313418
2010-01-18,27008.96000000091,0.0,47.283798649886776
2010-01-19,27008.96000000091,0.0,44.96001373750145
2010-01-20,26969.108,0.0,49.99924508166836
2010-01-21,26889.403999999995,0.0,44.62409771574039
2010-01-22,26849.552000000906,0.0,44.72762810428474
2010-01-23,26809.7,0.0,54.17511707351719
2010-01-24,26769.98199999909,0.0047598113569082,45.823811386639065
2010-01-25,26730.264,0.0,37.63561697272479
2010-01-26,26690.545999999093,0.0,37.66802709839039
2010-01-27,26690.545999999093,0.0,35.23327182329945
2010-01-28,26611.1099999991,0.0,42.86454657199182
2010-01-29,26730.264,1.008066919861849,21.006425569026437
2010-01-30,26809.7,0.0,16.470436666658543
2010-01-31,26769.98199999909,0.0,25.27307847450254
2010-02-01,26769.98199999909,0.0,25.28725873971959
2010-02-02,26769.98199999909,0.0,28.28549386987619
2010-02-03,26809.7,0.0,31.65630867727828
2010-02-04,27008.96000000091,0.8893437193216137,31.99105198127228
2010-02-05,27208.22,0.0,30.359188758034733
2010-02-06,27248.106000000906,0.0,32.75501025504329
2010-02-07,27287.992,0.0,27.12557493849851
2010-02-08,27287.992,0.1121978594517278,30.722481975451903
2010-02-09,27327.878000000917,0.04,26.53674375737014
2010-02-10,27487.422000000908,0.0,25.30599843752834
2010-02-11,27687.31799999964,0.0,33.56776773774311
2010-02-12,27887.91299999964,0.0,31.10918156295528
2010-02-13,28128.71399999909,0.0,35.948006700141306
2010-02-14,28329.454,0.0,42.92519293483954
2010-02-15,28571.258,0.0,26.26177702164918
2010-02-16,28813.520000000004,0.0,28.038323949990698
2010-02-17,29016.11500000092,0.0,30.035505009534084
2010-02-18,29259.27400000092,0.0,37.57531238442816
2010-02-19,29502.658000000927,0.0,42.274222040197856
2010-02-20,29705.951999999623,0.0,37.60462566172808
2010-02-21,29869.156000000745,0.0648862892504422,34.422478010225134
2010-02-22,30032.36,0.0001601683303125,27.954495555507243
2010-02-23,30154.86799999907,0.1072915228282143,15.955220897565738
2010-02-24,30277.376000000004,0.0,22.8034900252069
2010-02-25,30399.883999999078,0.0,33.681671239834635
2010-02-26,30481.786999999065,0.0,38.17397096596726
2010-02-27,30563.92099999907,0.0,38.64920165499556
2010-02-28,30687.122000000003,0.0,46.29801443410284
2010-03-01,30728.188999999067,0.0,44.79564567494177
2010-03-02,30810.322999999076,0.0,35.13125424679582
2010-03-03,30851.39,0.0,43.33478075154604
2010-03-04,30892.58600000094,0.0,47.89262198371655
2010-03-05,30933.782000000007,0.0,53.54953622493903
2010-03-06,31016.174,0.0,52.225673673329055
2010-03-07,31016.174,0.0,52.98316047164455
2010-03-08,31098.56600000001,0.2215385432806978,52.9688382620548
2010-03-09,31222.15400000094,0.1672166268807836,54.002016524222
2010-03-10,31222.15400000094,0.0,50.69944060189191
2010-03-11,31263.35000000001,0.0729079311747275,38.47060105006128
2010-03-12,31222.15400000094,0.0,40.63771927539209
2010-03-13,31180.958,0.0,44.41567342372073
2010-03-14,31180.958,0.0,47.19006413962733
2010-03-15,31180.958,0.0809185515170653,41.84179987164046
2010-03-16,31304.57400000094,0.2677637715095679,37.255566969500165
2010-03-17,31428.246,0.0,47.342841901971866
2010-03-18,31510.694000000003,0.0,47.31537757764944
2010-03-19,31510.694000000003,0.0,52.28330657798298
2010-03-20,31428.246,0.0564795004586125,32.52983564201992
2010-03-21,31428.246,0.0001901132948059,32.65002811160778
2010-03-22,31428.246,0.0,41.04900611839943
2010-03-23,31469.47000000093,0.0,53.31982559024566
2010-03-24,31551.918000000936,0.0,54.75509486015417
2010-03-25,31675.59,0.1884685506372082,36.85416180527277
2010-03-26,31841.42999999925,0.0,45.14478853292745
2010-03-27,31924.350000000748,0.0017011730867953,59.84060991273382
2010-03-28,31882.89,0.0014235285252581,45.53591308461159
2010-03-29,31841.42999999925,0.0,50.97808306983526
2010-03-30,31841.42999999925,0.0,58.61171183550747
2010-03-31,31841.42999999925,0.0,66.45612791048836
2010-04-01,31799.97000000038,0.0,73.56084265311686
2010-04-02,31675.59,0.0,65.15003887762467
2010-04-03,31551.918000000936,0.0,46.75040738728923
2010-04-04,31387.022000000943,0.0,54.5655306927356
2010-04-05,31180.958,0.0,64.76133534923702
2010-04-06,31098.56600000001,0.0,73.43226995908505
2010-04-07,30892.58600000094,0.0,56.992947610176486
2010-04-08,30646.05499999906,0.0,42.7797120681858
2010-04-09,30440.72,0.0,49.96133121846782
2010-04-10,30236.53999999908,0.0,62.84376207005966
2010-04-11,30073.195999999065,0.0,66.70021878113481
2010-04-12,29991.558999999263,0.0,66.07219227234776
2010-04-13,29950.758000000365,0.0667807069503397,67.98491709341835
2010-04-14,29869.156000000745,0.0,62.981248181626725
2010-04-15,29909.95699999963,0.4404263000881893,61.96160086638656
2010-04-16,30277.376000000004,0.9549345976614664,61.61466025075473
2010-04-17,30646.05499999906,0.7113077080427204,49.084913060526105
2010-04-18,30851.39,0.0,48.60767227635475
2010-04-19,31016.174,0.0,51.460454031885455
2010-04-20,31098.56600000001,0.0,51.93982493852626
2010-04-21,31098.56600000001,0.0,58.46717699190504
2010-04-22,31263.35000000001,0.0110913274292791,56.521186100449306
2010-04-23,31593.141999999996,0.1240133940914902,60.52096042506157
2010-04-24,31717.050000000745,0.0,57.04906630064182
2010-04-25,31551.918000000936,0.0,52.91168277402272
2010-04-26,31510.694000000003,0.0,60.13114167483589
2010-04-27,31551.918000000936,0.0,48.936920250893095
2010-04-28,31634.36600000094,0.0,55.24996669814378
