date,08104650 cs,precip,avg temp
2010-01-01,39268.94800000003,0.0,49.39159603910992
2010-01-02,39308.57099999999,0.0,40.588033849144026
2010-01-03,39348.2340000001,0.0005762983186141,40.52618019101341
2010-01-04,39348.2340000001,0.0100985897639901,38.85870035642469
2010-01-05,39295.350000000006,0.0,34.95773944408968
2010-01-06,39229.34500000008,0.0,36.09165109210127
2010-01-07,39189.74200000012,0.000893482185287,41.87293254200648
2010-01-08,39255.74700000005,0.0,29.1182640297583
2010-01-09,39348.2340000001,0.0,23.02885843973773
2010-01-10,39414.33900000002,0.0,27.05211701590416
2010-01-11,39507.00599999992,0.0,32.6381676281534
2010-01-12,39586.49399999997,0.0,38.72415709808689
2010-01-13,39666.06599999988,0.0001083285209076,48.641764159437
2010-01-14,39759.005000000005,0.0218934864244203,51.26514185461862
2010-01-15,39971.77399999999,0.4543800840227884,52.75348316173995
2010-01-16,40949.33599999994,1.0626728732957962,47.57403434989095
2010-01-17,41693.07900000002,0.0020366077808076,48.41526498913278
2010-01-18,42033.2320000001,0.0,50.76314938229214
2010-01-19,42333.61399999991,0.0,57.34929104415319
2010-01-20,42538.97599999999,0.0191994042716855,65.50396017516677
2010-01-21,42374.63600000002,0.0,59.34523397221236
2010-01-22,42128.68399999999,0.0,59.0567080503229
2010-01-23,41883.40900000011,0.0,60.49504850600584
2010-01-24,41625.22399999994,0.0,58.15869731045607
2010-01-25,41151.551,0.0,48.55691372665369
2010-01-26,40091.69,0.0,47.921736809604
2010-01-27,39998.42199999996,0.0,50.39507453582896
2010-01-28,40211.79500000001,0.0023413695710361,58.94257340642631
2010-01-29,43558.98499999993,1.6196950275341948,51.9327682920698
2010-01-30,46443.55,0.2042092802925793,34.54126188998588
2010-01-31,47361.874,0.0027436941772406,34.77965276925555
2010-02-01,47809.70999999992,0.0,32.07613309957051
2010-02-02,46786.9460000001,0.0249855640014852,39.42240451116076
2010-02-03,45646.98999999994,0.2240244718780303,48.39500982420039
2010-02-04,45944.955,0.6666485578165382,45.35718347505047
2010-02-05,47896.59899999999,0.5574153964527802,44.01710340456052
2010-02-06,47650.5720000001,0.0003034408212242,45.81686675523966
2010-02-07,46872.95,0.0,46.4281178703306
2010-02-08,46087.16000000008,0.0674296602971628,45.17071320755113
2010-02-09,45746.19899999999,0.4595826700741539,48.38486055754795
2010-02-10,44870.90500000002,0.0,37.770075065740905
2010-02-11,43920.02199999999,0.0622476681437643,35.8347621376432
2010-02-12,43420.49000000008,0.5248425981322458,35.781458383448495
2010-02-13,42662.420000000006,8.762037409938314e-05,36.911787736137256
2010-02-14,41733.834,0.0,43.87633770227812
2010-02-15,41367.78000000008,0.0,46.55899226874433
2010-02-16,41273.11200000004,0.0,39.47791376966921
2010-02-17,41679.50799999988,0.0,41.86666319405284
2010-02-18,41435.43,0.0,44.31816358508185
2010-02-19,41057.128,5.244378697190039e-05,47.59943554876037
2010-02-20,40680.428000000094,0.0008490515930905,51.95899850325284
2010-02-21,40305.32999999991,0.0370001741125644,58.21765286893657
2010-02-22,39865.329000000114,0.0021620171177486,57.72371786381588
2010-02-23,39427.560000000005,0.067126364624944,41.56010670662924
2010-02-24,39031.55,0.4240250190915518,32.755673087686766
2010-02-25,38611.19600000003,0.0001573313609157,39.74543950451765
2010-02-26,38232.05500000002,0.0003438046632066,47.45054306876406
2010-02-27,38179.91499999993,0.0001595374343716,44.78838342860092
2010-02-28,38127.77499999999,0.0,48.39259674518709
2010-03-01,38192.94999999992,0.4079395953932124,50.14811765697833
2010-03-02,38362.59400000002,0.1429303543352338,45.49554187184852
2010-03-03,38375.65,0.0,46.02721209136122
2010-03-04,38323.42599999991,0.0,50.36834588793038
2010-03-05,38258.14599999999,0.0,54.672270303995305
2010-03-06,38166.87999999995,0.0,55.843881698692975
2010-03-07,38075.69500000005,0.0,57.351050024237935
2010-03-08,38023.63499999996,0.0573915808707416,56.70835288064878
2010-03-09,38192.94999999992,0.5902470485580883,58.49122136126302
2010-03-10,38284.25799999996,0.0003589903902712,63.55836642000888
2010-03-11,38232.05500000002,0.0011376571441913,59.94292262585986
2010-03-12,38271.201999999976,0.0,56.30259986543047
2010-03-13,38297.31399999994,0.0,55.9744940740007
2010-03-14,38310.36999999993,0.0,57.639281302307
2010-03-15,38375.65,0.0,62.00456577650268
2010-03-16,38794.84599999997,0.3466285635112854,59.19235853271828
2010-03-17,39559.97,0.609075570188482,48.94772359277138
2010-03-18,39998.42199999996,0.0,55.71349745544763
2010-03-19,40345.42500000002,0.0,55.29714252678369
2010-03-20,40868.56600000003,0.433359355673297,59.2445489921956
2010-03-21,41706.65,0.4050430689544846,41.189850417489936
2010-03-22,41978.7,0.0,46.760997185735846
2010-03-23,41570.94,0.0,53.18893979041093
2010-03-24,41435.43,0.009567511344667,60.54410393271162
2010-03-25,41503.184999999925,0.554965850823109,55.97758317668463
2010-03-26,41489.63399999994,0.0,52.92511983957794
2010-03-27,41408.37000000003,0.0,56.08385797082029
2010-03-28,41259.60300000005,0.0,62.87786404677298
2010-03-29,41124.573,0.0,55.30201805020292
2010-03-30,41124.573,0.0,57.710928960967415
2010-03-31,41151.551,0.0,65.29726376577199
2010-04-01,41381.31000000006,0.0,70.76360225030561
2010-04-02,41625.22399999994,0.0024256978386968,70.08189523891983
2010-04-03,41828.978,0.0390144004313309,60.97130222176717
2010-04-04,42019.59899999996,0.0002875029701505,62.61989786117159
2010-04-05,42196.95399999991,0.0002255177458935,72.78004287905114
2010-04-06,42278.91799999997,0.0,73.99516098448026
2010-04-07,42319.93999999992,5.885609839698021e-05,73.31879139698276
2010-04-08,42306.26599999994,0.0041368387162422,58.7457006582171
2010-04-09,42292.59199999995,0.0,54.49801320103167
2010-04-10,42278.91799999997,0.0,57.99409763469871
2010-04-11,42265.243999999984,0.0,65.22447207796672
2010-04-12,42251.57,0.0011968294111761,62.899604631987785
2010-04-13,42237.91600000002,0.0,65.91381865981856
2010-04-14,42224.26200000003,0.0,67.80215003913239
2010-04-15,42333.61399999991,0.0003840414887659,69.08698220929975
2010-04-16,42525.26,0.5826668277303633,69.04388526321611
2010-04-17,42525.26,0.1194206848985874,67.08490348911246
2010-04-18,42525.26,0.5774398629823324,65.31642673914047
2010-04-19,42470.48,0.0029681793697284,59.9028561094549
2010-04-20,42402.005000000005,0.0,57.757665307390994
